,cnc0_should_be_online,cnc1_should_be_online,lathe0_should_be_online,lathe1_should_be_online,lathe2_should_be_online,mill0_should_be_online,grinder0_should_be_online,cnc0_is_online,cnc1_is_online,lathe0_is_online,lathe1_is_online,lathe2_is_online,mill0_is_online,grinder0_is_online,cnc0_ideal_production_time,cnc1_ideal_production_time,lathe0_ideal_production_time,lathe1_ideal_production_time,lathe2_ideal_production_time,mill0_ideal_production_time,grinder0_ideal_production_time,cnc0_real_production_time,cnc1_real_production_time,lathe0_real_production_time,lathe1_real_production_time,lathe2_real_production_time,mill0_real_production_time,grinder0_real_production_time,cnc0_defective,cnc1_defective,lathe0_defective,lathe1_defective,lathe2_defective,mill0_defective,grinder0_defective,cnc0_availability,cnc1_availability,lathe0_availability,lathe1_availability,lathe2_availability,mill0_availability,grinder0_availability,cnc0_performance,cnc1_performance,lathe0_performance,lathe1_performance,lathe2_performance,mill0_performance,grinder0_performance,cnc0_quality,cnc1_quality,lathe0_quality,lathe1_quality,lathe2_quality,mill0_quality,grinder0_quality,cnc0_oee,cnc1_oee,lathe0_oee,lathe1_oee,lathe2_oee,mill0_oee,grinder0_oee,all_machines_availability,all_machines_performance,all_machines_quality,all_machines_oee
2024-01-14 02:10:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,123.75588184246337,86400.0,120.0,86400.0,122.87387183818063,120.0,0.0,0.4855138186415359,0.0,0.0,0.0,0.32164743907920584,0.12877722240570894,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9704745965392562,1.0,1.0,1.0,0.9752913407267623,1.0,1.0,0.45616460972604644,1.0,1.0,1.0,0.5526154573690616,0.8775119391226435,0.0,0.4426961655793722,0.0,1.0,0.0,0.538961070323805,0.8775119391226435,0.5714285714285714,0.9922522767522884,0.8408988580311074,0.40845273928940296
2024-01-14 02:20:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,123.79809208919035,86400.0,120.0,86400.0,122.81073149786107,120.0,0.0,0.4768290412141116,0.0,0.0,0.0,0.4321008009458144,0.1313176086717127,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9701452273485858,1.0,1.0,1.0,0.9758210584805256,1.0,1.0,0.4794210528314905,1.0,1.0,1.0,0.6116596709298319,0.8749987302293021,0.0,0.4651080462949047,0.0,1.0,0.0,0.5968703875165985,0.8749987302293021,0.5714285714285714,0.9922808979755874,0.8522970648558036,0.4195681662915436
2024-01-14 02:30:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,123.84038189917145,86400.0,120.0,86400.0,122.74906755182506,120.0,0.0,0.47456633925504754,0.0,0.0,0.0,0.5783147949571116,0.13386692234680253,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9698153534076949,1.0,1.0,1.0,0.976339747271825,1.0,1.0,0.4976204184611204,1.0,1.0,1.0,0.6126926009308875,0.8724745151718755,0.0,0.4825999219927565,0.0,1.0,0.0,0.5981961391481798,0.8724745151718755,0.5714285714285714,0.9923078715256457,0.8546839335091262,0.4218957966161159
2024-01-14 02:40:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,123.88274599400695,86400.0,120.0,86400.0,122.68888520590735,120.0,0.0,0.4770656476101804,0.0,0.0,0.0,0.7285610408612876,0.13642432315828984,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.969485017796476,1.0,1.0,1.0,0.9768473212862435,1.0,1.0,0.5101266720597222,1.0,1.0,1.0,0.5601858532893811,0.8699401244286459,0.0,0.49456016574027684,0.0,1.0,0.0,0.5472160502081805,0.8699401244286459,0.5714285714285714,0.9923331912975313,0.8486075213968213,0.41595947719672904
2024-01-14 02:50:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,123.92517912124055,86400.0,120.0,86400.0,122.6301892466859,120.0,0.0,0.4818877599683529,0.0,0.0,0.0,0.8530932397900457,0.13898896802997784,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9691542632905866,1.0,1.0,1.0,0.9773436985591482,1.0,1.0,0.5171357248665498,1.0,1.0,1.0,0.4687395050616536,0.8673963924746128,0.0,0.5011842924542845,0.0,1.0,0.0,0.4581196015377411,0.8673963924746128,0.5714285714285714,0.9923568516928193,0.8361816603432594,0.40381432663809125
2024-01-14 03:00:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,123.96767605496613,86400.0,120.0,86400.0,122.57298404179997,120.0,0.0,0.48609434712882255,0.0,0.0,0.0,0.9300313813194867,0.14156001156046583,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9688231323568489,1.0,1.0,1.0,0.9778288010089721,1.0,1.0,0.5196738410303248,1.0,1.0,1.0,0.35937521717450804,0.864844157304507,0.0,0.5034720384709144,0.0,1.0,0.0,0.35140743772208816,0.864844157304507,0.5714285714285714,0.9923788476236888,0.8205561736441913,0.3885319476425014
2024-01-14 03:10:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,124.01023159642402,86400.0,120.0,86400.0,122.51727354036986,120.0,0.0,0.48659974775714687,0.0,0.0,0.0,0.9492131530448498,0.14413660650135957,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9684916671487929,1.0,1.0,1.0,0.9783025544685856,1.0,1.0,0.5194928528443896,1.0,1.0,1.0,0.2547809315135674,0.862284259955232,0.0,0.5031244991231454,0.0,1.0,0.0,0.24925283612960875,0.862284259955232,0.5714285714285714,0.9923991745167685,0.8052225777590271,0.37352308502971227
2024-01-14 03:20:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.05284057458547,120.4342948268447,120.0,86400.0,122.46306127351733,120.0,0.0,0.48055608374822184,0.0,0.0,0.0,0.9134177874183885,0.14671790423511125,0.0,1.0,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,0.9681599095023471,0.9993989878776236,1.0,1.0,0.9787648887147281,1.0,1.0,0.5188716790887047,1.0,1.0,1.0,0.17456143376813849,0.8597175440279988,0.0,0.5023507578698512,0.16656649797960393,1.0,0.0,0.17085460229595545,0.8597175440279988,0.5952380952380952,0.9923319694420999,0.7933072366978344,0.38564134316762994
2024-01-14 03:30:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.09549784672645,120.56860898256056,120.0,86400.0,122.41035035498705,120.0,0.0,0.4657286717123335,0.0,0.0,0.0,0.8369293933653942,0.14930305525223075,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.9678279009316698,0.9986129776170772,1.0,1.0,0.9792157374954686,1.0,1.0,0.5203446236791569,1.0,1.0,1.0,0.1314590007000912,0.8571448552104275,0.0,0.503604044896478,0.33287099253902575,1.0,0.0,0.12872672232095714,0.8571448552104275,0.619047619047619,0.992236659434888,0.7869926399413822,0.40319237356669835
2024-01-14 03:40:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.13819829898965,120.70319863295482,120.0,86400.0,122.35914348186819,120.0,0.0,0.44081883579399905,0.0,0.0,0.0,0.7419157368612364,0.15189120962759445,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.9674956826251268,0.9976420027507399,1.0,1.0,0.9796550385556704,1.0,1.0,0.5263857589818539,1.0,1.0,1.0,0.12923321803343324,0.8545670407988767,0.0,0.5092759492102942,0.49882100137536994,1.0,0.0,0.1266039731952164,0.8545670407988767,0.6428571428571429,0.9921132462759338,0.7871694311163091,0.427038280654251
2024-01-14 03:50:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.18093684693551,120.83804687382728,120.0,86400.0,122.30944293541631,120.0,0.0,0.4056961019717569,0.0,0.0,0.0,0.6534695743649245,0.15448151749559064,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.9671632954414107,0.9964861211175564,1.0,1.0,0.9800827336604322,1.0,1.0,0.5390843686479532,1.0,1.0,1.0,0.16250382893761994,0.8519849492212745,0.0,0.5213826145025067,0.6643240807450376,1.0,0.0,0.1592671968954698,0.8519849492212745,0.6666666666666666,0.9919617357456285,0.7933675924009782,0.4567084059091841
2024-01-14 04:00:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.22370843608144,120.97313687868484,120.0,86400.0,122.26125058197468,120.0,0.0,0.36151087884509336,0.0,0.0,0.0,0.5943444107064468,0.15707312952383323,0.0,1.0,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,0.9668307799058019,0.9951454145444645,1.0,1.0,0.9804987686164853,1.0,1.0,0.5598482800285747,1.0,1.0,1.0,0.21845165737312655,0.8493994295607133,0.0,0.5412785492089487,0.8292878454537205,1.0,0.0,0.21419158105658095,0.8493994295607133,0.6904761904761906,0.9917821375809645,0.8039570524232021,0.4905939150399948
2024-01-14 04:10:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.2665080424298,121.10845190039099,120.0,86400.0,122.21456787399512,120.0,0.0,0.3106711476477047,0.0,0.0,0.0,0.5804033243944635,0.15966519738518803,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9664981762065726,0.9936199885275383,1.0,1.0,0.9809030932915226,1.0,1.0,0.5891697133801486,1.0,1.0,1.0,0.2799199621481909,0.8468113310800753,0.0,0.5694314534580627,0.9936199885275383,1.0,0.0,0.2745743567452064,0.8468113310800753,0.7142857142857143,0.9915744654322333,0.8165572866583449,0.5263481614015547
2024-01-14 04:20:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.30933067298403,121.2439752727821,120.0,86400.0,122.16939585115779,120.0,0.0,0.25668107520062167,0.0,0.0,0.0,0.6176087077547956,0.1622568742278385,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9661655241915307,0.9925109840353663,1.0,1.0,0.9812956616314423,1.0,1.0,0.6264822148047484,1.0,1.0,1.0,0.32922147542545643,0.844221502747954,0.0,0.6052855174635009,0.9925109840353663,1.0,0.0,0.3230636055509029,0.844221502747954,0.7142857142857143,0.9914245956940485,0.8285607418540228,0.5378688013996749
2024-01-14 04:30:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.35217136625346,121.37969041225145,120.0,86400.0,122.12573514158927,120.0,0.0,0.20385428793146787,0.0,0.0,0.0,0.7010572731011055,0.16484731514314432,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9658328633647021,0.9914025389610793,1.0,1.0,0.981676431675488,1.0,1.0,0.6701279454348927,1.0,1.0,1.0,0.3518668288028379,0.8416307927661352,0.0,0.6472315923600873,0.9914025389610793,1.0,0.0,0.34541937292413977,0.8416307927661352,0.7142857142857143,0.9912731191430384,0.8376607952862666,0.5465263281444916
2024-01-14 04:40:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.39502519274592,121.5155808193003,120.0,86400.0,122.08358596317872,120.0,0.0,0.1569282091601439,0.0,0.0,0.0,0.8161693430923183,0.16743567763102085,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9655002328831556,0.9902947943618665,1.0,1.0,0.9820453655692712,1.0,1.0,0.7174430498738686,1.0,1.0,1.0,0.3394912277643244,0.8390400480988974,0.0,0.6926914317336216,0.9902947943618665,1.0,0.0,0.3333957868773767,0.8390400480988974,0.7142857142857143,0.9911200561163277,0.8422820465338701,0.5507745801531089
2024-01-14 04:50:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.43788725544927,121.6516300800561,120.0,86400.0,122.04294812499174,120.0,0.0,0.12061688976879646,0.0,0.0,0.0,0.9417425138430332,0.1700211220625954,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9651676715539624,0.9891878893819303,1.0,1.0,0.9824024295756623,1.0,1.0,0.7649562519076953,1.0,1.0,1.0,0.29144573785130623,0.8364501140043966,0.0,0.7383110444943967,0.9891878893819303,1.0,0.0,0.2863170009545948,0.8364501140043966,0.7142857142857143,0.9909654272159365,0.8418360148233425,0.5500380069764741
2024-01-14 05:00:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.48075269030043,121.78782186775776,120.0,86400.0,122.00382102878106,120.0,0.0,0.09914695535144011,0.0,0.0,0.0,1.0542439732241529,0.17260281213987266,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.964835217831295,0.9880819612527733,1.0,1.0,0.9827475940835392,1.0,1.0,0.8086835724899709,1.0,1.0,1.0,0.21479581076502186,0.83386183356839,0.0,0.780246390819951,0.9880819612527733,1.0,0.0,0.2110900662485484,0.83386183356839,0.7142857142857143,0.9908092533096582,0.8367630309747689,0.5447543216985232
2024-01-14 05:10:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.52361666664324,121.92413994420805,120.0,86400.0,121.966203670594,120.0,0.0,0.09582385830146524,0.0,0.0,0.0,1.1324990861492985,0.1751799153521695,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9645029098136612,0.9869771452942541,1.0,1.0,0.9830808336143865,1.0,1.0,0.8444914540476774,1.0,1.0,1.0,0.12277985047254936,0.8312760472405598,0.0,0.8145144647417546,0.9869771452942541,1.0,0.0,0.12070251775360355,0.8312760472405598,0.7142857142857143,0.9906515555317573,0.8283639073943981,0.5362100250043104
2024-01-14 05:20:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.56647438767381,122.06056816119296,120.0,86400.0,121.93009464247564,120.0,0.0,0.1126732597146203,0.0,0.0,0.0,0.3272719377139979,0.17775160342905832,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.964170785241274,0.9858735749163844,1.0,1.0,0.9834021268267362,1.0,1.0,0.8684927566286776,1.0,1.0,1.0,0.1711693121460156,0.8286935923736898,0.0,0.8373753431350308,0.9858735749163844,1.0,0.0,0.16832826561186123,0.8286935923736898,0.7142857142857143,0.990492355283485,0.8383365230211977,0.5457529680052808
2024-01-14 05:30:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.60932109087447,122.19709046186772,120.0,86400.0,121.8954921342678,120.0,0.0,0.15019529582311061,0.0,0.0,0.0,0.3295771793509589,0.18031705278957622,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9638388814935556,0.9847713816218553,1.0,1.0,0.9837114565184497,1.0,1.0,0.8774359219800706,1.0,1.0,1.0,0.23308266110437337,0.8261153027659511,0.0,0.8457068576235379,0.9847713816218553,1.0,0.0,0.22928608404417933,0.8261153027659511,0.7142857142857143,0.9903316742334086,0.8480905551214851,0.5551256608650748
2024-01-14 05:40:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.6521520484354,122.33369088211039,120.0,86400.0,121.8623939355024,120.0,0.0,0.20725842912596457,0.0,0.0,0.0,0.33184612194523677,0.18287544498745306,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9635072355867744,0.9836706950092667,1.0,1.0,0.9840088096268316,1.0,1.0,0.8690475519857671,1.0,1.0,1.0,0.31380319796222034,0.8235420082065458,0.0,0.8373336044072601,0.9836706950092667,1.0,0.0,0.3087851112838974,0.8235420082065458,0.7142857142857143,0.9901695343175533,0.8580561083077904,0.5647616312724243
2024-01-14 05:50:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.69496256766456,122.47035355184151,120.0,86400.0,121.83079743738965,120.0,0.0,0.28114569015415547,0.0,0.0,0.0,0.3340786184467557,0.1854259671521162,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9631758841718141,0.9825716427770425,1.0,1.0,0.9842941772265857,1.0,1.0,0.8422927519215406,1.0,1.0,1.0,0.41508051386159994,0.820974534024959,0.0,0.8112760660635404,0.9825716427770425,1.0,0.0,0.40856133287419194,0.820974534024959,0.7142857142857143,0.990005957739349,0.8683353999725857,0.5747690822485334
2024-01-14 06:00:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.73774799138536,122.6070626963114,120.0,86400.0,121.80069963489917,120.0,0.0,0.36775082687214516,0.0,0.0,0.0,0.33627453066506735,0.18796781242523003,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9628448635320734,0.9814743507280123,1.0,1.0,0.9845675545256052,1.0,1.0,0.7975254400014231,1.0,1.0,1.0,0.5347420876214475,0.8184137006440662,0.0,0.767893273441527,0.9814743507280123,1.0,0.0,0.5264897095113654,0.8184137006440662,0.7142857142857143,0.9898409669693844,0.8786687468952766,0.5848958620464245
2024-01-14 06:10:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.78050369832262,122.74380263735375,120.0,86400.0,121.77209712893472,120.0,0.0,0.4619067863588998,0.0,0.0,0.0,0.338433729341289,0.19050018039253352,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9625142095814962,0.9803789427746376,1.0,1.0,0.984828940858609,1.0,1.0,0.7365116186585173,1.0,1.0,1.0,0.6670863137561158,0.8158603231373388,0.0,0.7089028984806912,0.9803789427746376,1.0,0.0,0.6569659078377093,0.8158603231373388,0.7142857142857143,0.9896745847449633,0.8884940365074245,0.5945868674614825
2024-01-14 06:20:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.82322510347603,122.88055779460653,120.0,86400.0,121.74498612860081,120.0,0.0,0.5578156262695193,0.0,0.0,0.0,0.34055609421700506,0.1930222775107413,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9621839578627296,0.9792855409448676,1.0,1.0,0.9850783396786253,1.0,1.0,0.6623212242327008,1.0,1.0,1.0,0.6648722876722812,0.8133152107903916,0.0,0.6372748569087084,0.9792855409448676,1.0,0.0,0.6549512892385402,0.8133152107903916,0.7142857142857143,0.9895068340694604,0.8772155318136248,0.5835466996975011
2024-01-14 06:30:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.86590765848217,123.01731268669961,120.0,86400.0,121.7193624535612,120.0,0.0,0.6495387717782591,0.0,0.0,0.0,0.34264151410008514,0.19553331752928055,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9618541435454094,0.9781942653885992,1.0,1.0,0.9853157585463362,1.0,1.0,0.5790973115735094,1.0,1.0,1.0,0.6626948985474268,0.8107791666671076,0.0,0.5570071486529871,0.9781942653885992,1.0,0.0,0.6529637266470452,0.8107791666671076,0.7142857142857143,0.9893377382114779,0.8646530538268634,0.571277758193677
2024-01-14 06:40:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.90854685196382,123.15405193240933,120.0,86400.0,121.69522153648802,120.0,0.0,0.7315005438119844,0.0,0.0,0.0,0.34468988692736957,0.19803252190662854,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.961524801424572,0.9771052343847267,1.0,1.0,0.9855412091172884,1.0,1.0,0.49172362579250606,1.0,1.0,1.0,0.6605542710504047,0.8082529871805783,0.0,0.47280446164590995,0.9771052343847267,1.0,0.0,0.6510034549786048,0.8082529871805783,0.7142857142857143,0.9891673207037981,0.8515044120033556,0.5584523054556885
2024-01-14 06:50:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.95113820986768,123.2907602517801,120.0,86400.0,121.67255842560142,120.0,0.0,0.7989566905553344,0.0,0.0,0.0,0.3467011198241828,0.20051912022103413,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9611959659191904,0.9760185643487621,1.0,1.0,0.9857547071269884,1.0,1.0,0.4054217923923096,1.0,1.0,1.0,0.6584505208208336,0.805737461669092,0.0,0.3896897913432155,0.9760185643487621,1.0,0.0,0.6490707003093538,0.805737461669092,0.7142857142857143,0.9889956053421345,0.8385156821260337,0.5457880739529176
2024-01-14 07:00:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,124.99367729578971,123.42742246721306,120.0,86400.0,121.65136778729828,120.0,0.0,0.8483833569171384,0.0,0.0,0.0,0.3486751291606213,0.20299235057539483,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9608676710708349,0.9749343698410026,1.0,1.0,0.9859562723738927,1.0,1.0,0.3253163707181441,1.0,1.0,1.0,0.6563837544049078,0.8032333719773979,0.0,0.3125859834931595,0.9749343698410026,1.0,0.0,0.6471656797398436,0.8032333719773979,0.7142857142857143,0.9888226161836757,0.8264190710143499,0.5339884864359148
2024-01-14 07:10:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,125.03615971128872,123.56402350452161,120.0,86400.0,121.63164390886986,120.0,0.0,0.8777501152088913,0.0,0.0,0.0,0.35061184060458706,0.2054514599960799,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9605399505424543,0.9738527635752353,1.0,1.0,0.986145928700314,1.0,1.0,0.25600914924314555,1.0,1.0,1.0,0.6543540691943581,0.8007414920434734,0.0,0.24590701555242683,0.9738527635752353,1.0,0.0,0.6452886012644998,0.8007414920434734,0.7142857142857143,0.9886483775454291,0.8158721014972825,0.5236842674908051
2024-01-14 07:20:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,125.07858109618742,123.70054839395435,120.0,86400.0,121.61338070130724,120.0,0.0,0.8866524796029432,0.0,0.0,0.0,0.352511189171509,0.20789570482547876,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9602128376172789,0.9727738564279499,1.0,1.0,0.9863237039712577,1.0,1.0,0.2012030070209082,1.0,1.0,1.0,0.6523615533686076,0.7982625874910172,0.0,0.19319771030867558,0.9727738564279499,1.0,0.0,0.6434396636469684,0.7982625874910172,0.7142857142857143,0.9884729140023553,0.8074038782686476,0.5153819739820873
2024-01-14 07:30:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,125.12093712886193,123.836982271185,120.0,86400.0,121.5965717021937,120.0,0.0,0.8762934930592514,0.0,0.0,0.0,0.3543731192707304,0.21032435110806846,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9598863651978435,0.9716977574480525,1.0,1.0,0.9864896300512146,1.0,1.0,0.16341055347407618,1.0,1.0,1.0,0.6504062858401667,0.7957974152278859,0.0,0.15685556220919883,0.9716977574480525,1.0,0.0,0.6416190563014506,0.7957974152278859,0.7142857142857143,0.9882962503853016,0.8013734649345899,0.5094242558837984
2024-01-14 07:40:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,125.16322352651878,123.97331037826979,120.0,86400.0,121.58121007868353,120.0,0.0,0.84931902933945,0.0,0.0,0.0,0.3561975847485095,0.21273667496979506,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9595605658051274,0.9706245738670539,1.0,1.0,0.9866437427789302,1.0,1.0,0.14377413921949855,1.0,1.0,1.0,0.64848833620331,0.7933467230506914,0.0,0.1379599943776072,0.9706245738670539,1.0,0.0,0.639826959180115,0.7933467230506914,0.7142857142857143,0.9881184117787302,0.7979441712105001,0.5059654643536382
2024-01-14 07:50:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,125.2054360454602,124.10951806457197,120.0,86400.0,121.56728863056611,120.0,0.0,0.8095258379114255,0.0,0.0,0.0,0.3579845489276062,0.21513196299056483,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9592354715778111,0.9695544111097191,1.0,1.0,0.9867860819401741,1.0,1.0,0.14201261466015003,1.0,1.0,1.0,0.6466077646860728,0.7909112492557697,0.0,0.13622353739352697,0.9695544111097191,1.0,0.0,0.6380635426666639,0.7909112492557697,0.7142857142857143,0.9879394235182435,0.7970759469431419,0.5049646772036686
2024-01-14 08:00:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,125.24757048133728,124.24559078765415,120.0,86400.0,121.55479979341438,120.0,0.0,0.7614736060623968,0.0,0.0,0.0,0.359733984643417,0.2175095125696486,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9589111142716488,0.9684873728051611,1.0,1.0,0.9869166912385409,1.0,1.0,0.15649757313594026,1.0,1.0,1.0,0.6447646221056067,0.7884917222567274,0.0,0.1500672622365933,0.9684873728051611,1.0,0.0,0.6363289674761335,0.7884917222567274,0.7142857142857143,0.9877593111879072,0.7985362739283249,0.5061964749678022
2024-01-14 08:10:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,125.289622669391,124.38151411413781,120.0,86400.0,121.54373564181735,120.0,0.0,0.7100411904494968,0.0,0.0,0.0,0.361445874276621,0.21986863228380776,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9585875252589551,0.9674235607983581,1.0,1.0,0.9870356182643039,1.0,1.0,0.18444906059583932,1.0,1.0,1.0,0.6429589498269346,0.7860888602087728,0.0,0.17681056853290467,0.9674235607983581,1.0,0.0,0.6346233845609959,0.7860888602087728,0.7142857142857143,0.9875781006173739,0.8019281243759353,0.5092780534430046
2024-01-14 08:20:00,True,True,True,True,True,True,True,False,True,True,True,False,True,True,86400.0,120.0,120.0,120.0,86400.0,120.0,120.0,86400.0,125.33158848468157,124.51727372053078,120.0,86400.0,121.53408789269488,120.0,0.0,0.6599718160083147,0.0,0.0,0.0,0.36312020978231296,0.22220864223795134,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9582647355282022,0.9663630751620828,1.0,1.0,0.9871429144613612,1.0,1.0,0.22222917119494412,1.0,1.0,1.0,0.6411907797251337,0.7837033706400273,0.0,0.21295437796177472,0.9663630751620828,1.0,0.0,0.6329469350236211,0.7837033706400273,0.7142857142857143,0.9873958178788066,0.806731903080015,0.5137096798267866
